source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_mag,v_gc
4198667605198890240,286.68611733558095,-12.044869898529429,0.20963278185981285,0.018217049539089203,-27.80459407947604,0.016172269359230995,-8.322840515931219,0.014093591831624508,4.456784248352051,3.3815948963165283,0.986887514591217,13.410555839538574,566.4686048863392
6319177312362752384,229.65018196806932,-10.083472607123754,0.28647420963224035,0.02247644029557705,-34.6736534002693,0.02206285670399666,-33.35844543162919,0.020029341802001,136.62399291992188,3.5361149311065674,1.1061500310897827,13.876627922058105,564.9515245956954
1207475255783881088,230.0709229302625,16.23150192626718,0.16234796775753849,0.018942536786198616,-9.43868983069331,0.01876930333673954,-24.4551220698905,0.018715135753154755,21.485570907592773,4.069434642791748,1.0107028484344482,14.14608383178711,564.6777166750398
4220617568115374848,303.2267291671186,-4.930906447398189,0.2148053945661328,0.01910863071680069,-9.498466587409862,0.020228920504450798,-30.342203493316415,0.015254102647304535,-392.7897644042969,0.9989343881607056,1.1628533601760864,12.993017196655273,564.4164016077522
6426475319224461056,308.50223515483236,-64.58539960657764,0.1245376588130574,0.015299608930945396,7.704295551319775,0.012584050185978413,-18.347868734806216,0.01409952063113451,39.04888153076172,2.357895851135254,0.9708448052406311,13.8274564743042,563.962874258834
5915076994967436160,256.2668304452003,-59.30709410226529,0.17970644242167305,0.015081469900906086,-20.998539122509392,0.01151970960199833,-14.63706590823001,0.011585799977183342,424.1642150878906,3.643913507461548,1.021526575088501,13.425682067871094,563.4176734304141
4338377531190900992,248.24773549746294,-10.046938035338666,0.12415378002522144,0.014141606166958809,-12.439512365232494,0.015548295341432095,-16.794719457636738,0.01059351209551096,54.41489028930664,0.680568516254425,0.9255942106246948,13.018946647644043,562.8919258834588
1334385835664820736,258.24409397405384,32.71685690433721,0.14623854845258555,0.012367155402898788,-1.0104550286781269,0.013114862143993378,-20.09415417673355,0.014171972870826721,-224.58761596679688,3.6129932403564453,1.0068750381469727,13.967672348022461,562.826534254376
4198144302062047488,288.8180277832545,-12.013994668932957,0.13209557843911246,0.015043633989989758,-13.509684861272603,0.01672355830669403,-16.092453313708525,0.014553391374647617,-32.48874282836914,4.1170654296875,0.923194408416748,13.441451072692871,561.9167334334311
4238693294460949120,296.9374191874802,0.13774378874083656,0.2126037190167624,0.019164901226758957,-16.397024910007204,0.020462721586227417,-28.593067436222274,0.015347849577665329,-93.92327117919922,0.27076148986816406,1.0951380729675293,11.030579566955566,561.659136307766
4219363025345545344,306.7010866039197,-4.2980193028972655,0.17384619162163173,0.018048536032438278,-17.14744438163859,0.01792117953300476,-17.50190011534686,0.014226880855858326,27.92416000366211,2.4316916465759277,0.9321531653404236,13.589271545410156,561.3319986930846
1161986535597209600,230.75359228678167,5.3741412926386385,0.11113677566646604,0.013859635218977928,2.6826712388355864,0.015692835673689842,-15.294693643617814,0.014066912233829498,-143.66943359375,1.8079890012741089,1.0153180360794067,13.025609016418457,560.6593197523988
4856695936817617280,56.14149444196149,-37.531468086638945,0.3948406956540676,0.013062492944300175,58.995807670945,0.011084848083555698,-16.679961145458204,0.01481285784393549,44.2656364440918,2.5438125133514404,0.9464395046234131,13.770491600036621,559.8606946667038
1523236887699560576,198.27879654712453,39.41100489973104,0.1624039243848014,0.014675572514533997,-18.332253091368145,0.010654887184500694,-19.438560597517082,0.010206246748566628,77.2986068725586,1.7363909482955933,1.0111987590789795,13.762682914733887,559.5804024187314
6717778761657646976,287.9427574251291,-39.39888591139948,0.14562487832009363,0.014961754903197289,-13.137331883710385,0.01568657159805298,-19.57719897933802,0.014217624440789223,150.2811279296875,4.367111682891846,1.062659502029419,13.670747756958008,558.4879754629977
6029438608124684416,254.87990140994037,-29.757900035564337,0.18777410881852644,0.019279340282082558,-11.397482102597966,0.024398403242230415,-28.637679302679487,0.016773555427789688,146.6932830810547,2.089402914047241,0.9763479232788086,13.847692489624023,558.4859243694175
