source_id1,source_id2,ra1,dec1,ra2,dec2,parallax1,parallax2,pmra1,pmdec1,pmra2,pmdec2,pm_diff,sep_pc,g_mag1,g_mag2,v_diff_kms
2.743198605549406e+18,2.7431986055497426e+18,356.96992833524007,4.175337251304017,356.96318795151274,4.176983788346692,22.242005163544444,22.51470176290617,352.5411614343454,-31.58967181288841,354.0417780715991,-30.39620323570168,1.917346483224856,0.5445790415363468,7.546207,17.195534,0.40615950671544354
4.272169751334231e+18,4.272169369076861e+18,278.3207276214993,-0.5688220958221628,278.32535202225864,-0.5778108434098173,23.675858736310367,23.27458943608113,47.661187002914296,-26.874233315337747,49.20931547205015,-26.10663069795211,1.7279801894599962,0.7282345767011753,12.658915,11.211799,0.34894193376207194
3.313653894061044e+18,3.313977356636886e+18,65.99690955661914,16.721465710411213,66.02741879597104,17.4442235658507,21.74597706160512,21.6459760407146,108.74205842614374,-24.43100030064956,107.84832747952228,-22.62373525280196,2.016175081217026,0.6194608425152478,11.733229,14.583092,0.4405276688040282
2.412790692803959e+17,2.413481323541495e+17,50.36028874911554,43.32964658483435,49.95368287662431,43.72679916405848,20.95217888675114,20.64441335180263,-61.00784371509284,-0.9638340231558876,-59.89976422286745,-0.4407322871991363,1.2253471292868203,0.8237396184964149,4.930196,10.681321,0.27929009343223693
3.3094200140841856e+18,3.31262835895013e+18,68.4696324759209,14.850761740625993,67.66251575060892,15.691769659062851,21.94460899596352,21.86843191355519,101.81615258036,-25.70815437780425,103.48821587457375,-24.353763331160515,2.1517831598666417,0.9267913584269084,15.195518,5.4175873,0.4656388991767824
4.900997562402606e+18,4.901802507993393e+18,7.607949525379981,-62.60067590887251,8.714179114938315,-61.916381256179015,22.344043765580963,22.512490562727425,87.49557872057166,-54.35935745394068,88.79854472356729,-52.774164813502935,2.051963964659323,0.745816197341493,11.137829,9.113744,0.4337087258356793
6.635696954467048e+18,6.635697160627699e+18,278.3687770366884,-58.71286985230227,278.37297226178816,-58.70925687040638,20.96242900777124,21.270430958870563,21.64460429327256,-109.44118266046554,20.901085537038227,-107.7963422859454,1.805081715192919,0.6907821516873462,17.011742,6.2649174,0.40522900308579085
3.313653894061044e+18,3.313665885609888e+18,65.99690955661914,16.721465710411213,66.77789108447449,16.429579986614307,21.74597706160512,21.7524975456685,108.74205842614374,-24.43100030064956,108.78997030370748,-26.28176339967887,1.851383157733766,0.644871600178281,11.733229,16.60488,0.4035305577253209
9.701153999983624e+17,9.70115399999629e+17,93.21078316943846,49.317631605391576,93.20858191126712,49.320013178700506,21.588645381202703,21.32506238185121,-111.82525344941168,-73.13064290281551,-110.13645570743766,-73.88370692864089,1.8490925450849824,0.5725390080523222,17.935507,9.71573,0.4085232279799429
1.16179807243138e+18,1.16179790063351e+18,225.14093736490287,8.607144364659536,225.1453271060597,8.598757150543472,25.90087076373341,26.2550638459063,-106.44935747875658,-317.4875648318927,-108.22099988355654,-318.727571977315,2.1624834175511523,0.5208883041659685,16.967398,7.0855875,0.3931001416282377
3.726846481127939e+18,3.726846481127939e+18,208.36003792930103,10.49154035662898,208.35962751268,10.491246994832611,21.013040420228705,20.58259484136286,2.620633814975584,35.142839465462785,4.11869671338097,35.4654062720647,1.5323974002523306,0.9952433141884384,17.13463,17.043087,0.34928327600775383
3.916347460744819e+16,3.892914119192576e+16,60.248464510952175,14.345864861471355,60.18788343489715,13.906261435698088,21.96957786570396,22.207221277727587,128.23816554333953,-14.906157104815104,129.1616867319085,-14.793878260018896,0.9303214093659312,0.6000592036558254,13.77109,13.338667,0.1996608503382223
3.3094200140841856e+18,3.309419984020798e+18,68.4696324759209,14.850761740625993,68.4626315976831,14.844319676275646,21.94460899596352,21.635396574818312,101.81615258036,-25.70815437780425,103.08256504033994,-24.426545849169408,1.80175496099276,0.6513177218664767,15.195518,4.6015615,0.3919788114167947
3.3140795081401984e+18,3.313978112552491e+18,66.07110065917192,18.00278420332121,66.02452121402943,17.443985101312077,21.496896698223075,21.61924104437301,110.9135626017914,-30.66859095747958,110.58004635581656,-32.8087266938356,2.165967233444975,0.5246493840286439,9.650242,4.7558556,0.47628420390734505
5.778248652702908e+18,5.778248618343169e+18,237.69371941486983,-80.05574119200841,237.65648936991155,-80.06405770516488,20.76844833761536,20.552174547490047,29.019657815077338,-53.051221287081546,30.000696545098968,-52.221017157723786,1.2851754301281717,0.5067674706982682,11.721927,17.090895,0.2948829761575873
3.3111731209508e+18,3.3125369276860114e+18,66.46067898955343,15.002464972130216,67.53632737172786,15.637736095425185,21.39808326312012,21.4201372807942,107.05284803871862,-22.616431639961323,108.88056712014205,-21.81897870414946,1.994113393324023,0.99284942422222,14.749543,5.6056676,0.4415454178604851
4.262386503072909e+18,4.26250449442164e+18,286.32729099481577,-1.512160567147418,285.84060158920727,-0.909615499747404,21.114433649233025,21.100970765382275,-16.225356154825583,9.65525676388362,-17.46717568822265,10.78602418471947,1.6795090692075063,0.6411006840959351,6.4332194,13.829142,0.3771946687698568
2.435760585892876e+18,2.435480554025073e+18,355.88564752816404,-9.202160259508016,356.3943886610895,-9.97088033124808,22.333170632874385,22.477621468869483,-83.82167475249707,-104.15020271692336,-84.65354557104943,-104.74043393360289,1.019991150893952,0.7707590270503895,15.250292,13.322167,0.21580819369736645
4.701934774928922e+16,4.71094389830825e+16,61.415911881822005,17.937590072728447,60.72188035526808,18.407175984900785,21.953883088547247,21.87325614936264,128.35318981625193,-27.322745774321383,128.3302332396565,-29.46830346216534,2.1456804972491343,0.666255958097564,9.03908,13.841202,0.4641689407101992
3.314109916508904e+18,3.313665885609888e+18,67.20174925382867,17.285341899758865,66.77789108447449,16.429579986614307,21.5489076022758,21.7524975456685,108.67985266985404,-28.446330982590844,108.78997030370748,-26.28176339967887,2.1673667696720984,0.8783354175037741,7.7025585,16.60488,0.474552829707345
3.3127835618880686e+18,3.3111793400622275e+18,66.40598637273915,15.94090753969732,66.52038510826976,15.04079479058062,21.10764322783181,20.93751404840605,102.95013743101792,-26.0262116770142,101.4019876777807,-25.71827628057673,1.5784777055212351,0.8455810566840909,6.341617,14.782955,0.35593985361317043
3.31262835895013e+18,3.3128493264284247e+18,67.66251575060892,15.691769659062851,67.64062132435598,16.193900711881753,21.86843191355519,22.18747294665825,103.48821587457375,-24.353763331160515,104.88879350180169,-25.445976467323547,1.776104508383026,0.7687180703822217,5.4175873,4.752029,0.3822245144529279
3.677294137763999e+18,3.6772933818497546e+18,193.7283035970181,-6.335210615171522,193.7320383718588,-6.339384923323309,24.7694327458145,25.14540989623814,-296.6500573155081,-173.863287798199,-296.1196915042654,-175.80388519329142,2.0117669207874505,0.6036646791956842,14.547996,9.988044,0.3821220536096928
1.572914025633786e+18,1.5720816609717676e+18,182.8644382923951,53.42098081934995,184.9490067763495,52.77862556035728,34.96573119728463,34.779654409366685,-168.0706355693218,-120.49370030636,-170.5826191589731,-121.76768726677516,2.8165767040833902,0.7204822871345536,7.7295084,10.437862,0.3828778563505136
3.313665885609888e+18,3.313653894061044e+18,66.77717673131863,16.430092002554506,65.99690955661914,16.721465710411213,21.66732573514696,21.74597706160512,107.56779251043268,-24.91171284914873,108.74205842614374,-24.43100030064956,1.2688518412664669,0.6665665588270087,16.533167,11.733229,0.27710364178851155
3.3128493264284247e+18,3.312613000147192e+18,67.64062132435598,16.193900711881753,67.9373303656096,15.629243097689292,22.18747294665825,21.9411429349474,104.88879350180169,-25.445976467323547,103.60681970600947,-23.577862998495743,2.265679753520727,0.71167845296998,4.752029,11.270382,0.4867795944645526
3.30996705977484e+18,3.30956814321189e+18,69.1701171674695,15.869204695827204,68.86895204897276,15.399151275857331,21.607898747664954,21.71718631525121,99.90459107635893,-33.823473739301406,98.40024767636912,-33.97375567713968,1.5118312491588866,0.5022606094234225,6.5345774,14.505741,0.3308400214900956
4.276894503370957e+16,4.276853271677709e+16,53.37493156055484,16.597006758489762,53.23794649037851,16.597164291338093,20.46803082728475,20.205165919471824,-23.89137153001734,-95.60844607068904,-23.9065270514152,-95.49297206901262,0.1164643073735739,0.6455233908577606,15.290902,15.004859,0.02714805293235051
3.3104787106379387e+18,3.310640648085374e+18,64.53590962898535,13.331092286491018,64.44922468154691,13.661704892347966,20.953979195799946,21.139233734577186,110.06293046601724,-15.642484348565644,109.25947233228388,-16.777791608316285,1.39085137477187,0.5049448917800242,14.096124,11.770583,0.3132728762240852
4.515990178688563e+16,4.54041995280672e+16,61.755680961496566,15.334941426173367,61.04541973138568,15.806009963376626,22.22862392233613,22.02669697527581,124.62563850797356,-19.785723427617143,126.87052589408452,-19.532899157035992,2.259079345245534,0.7741923598470913,10.051599,16.279293,0.4839718894328176
3.309006602007842e+18,3.4051137408643656e+18,71.62700947833584,15.471931785895292,72.38425479124014,15.888629620259284,20.500601458263425,20.62442127241635,87.32567613872013,-25.352727232571336,86.74182616494376,-25.516382936765595,0.606353017139342,0.7705791048100327,8.138844,7.5957522,0.13978917393301282
3.307650109600736e+18,3.307645131734449e+18,67.20948986265694,13.04753577613368,66.7269036563752,13.138103140203471,20.7158275616805,20.856250700610264,104.0662360049054,-14.900380463272183,104.6549179420714,-16.500474218532617,1.7049476381311393,0.516901020440176,4.974638,10.08551,0.3888333042946265
7.796895337793007e+17,7.796896067942191e+17,161.8056460342728,40.44686670322258,161.8007977173747,40.44533482262731,39.47483502401983,40.43178943451538,-301.66090762736576,-33.98160721206321,-298.2881337649763,-33.25809195263655,3.4495040016560035,0.5995836780021166,16.997046,15.159121,0.4092870605073747
5.976041311254397e+18,5.976042887501445e+18,261.3913493197289,-34.250618231147016,261.41732307533954,-34.21885140774955,30.5011323248326,29.938203305038577,-160.32870514217328,-64.19595695513821,-159.85868438934216,-64.93000644937378,0.8716353412290127,0.616867660908826,16.18588,12.461701,0.136731725854841
2.998643469106144e+18,2.998643469106143e+18,87.42425517039321,-12.056914971126906,87.42810743464118,-12.056663848018458,20.972076080887145,20.688794090105063,2.9454670112917185,64.95125100074247,2.655743136398842,66.5148443096545,1.5902087785436927,0.6529011932610623,16.488422,14.01742,0.3618928113477202
