source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref,W1,W2,WISEA,J,H,K,2MASS,G_W2,W1_W2,J_K,G_J
3442745179171045888,83.54750423470702,28.34577877776276,9.478750944231365,73.84726,636.5625,242.13544077019048,-588.7123359565365,17.810545,19.243042,16.647858,2.5951843,0.0,0.9713857,Gaia DR3 3442744801203149952,PM*,1,17.92799949645996,17.02899932861328,WISEA,16.83300018310547,15.711000442504883,15.300999641418457,05341238+2820259,0.7815456713867199,0.8990001678466797,1.5320005416870117,0.9775448168945324
2335287797462765952,3.597146013487045,-26.055951668032847,8.330976646630427,337.3277,633.282,536.5555809241365,-336.3840267703817,14.754456,15.633003,13.833518,1.7994852,0.0,0.9956552,G 266-72,PM*,7,17.753999710083008,17.211000442504883,WISEA,12.656999588012695,12.163999557495117,11.98799991607666,00142263-2603156,-2.4565444425048835,0.542999267578125,0.6689996719360352,2.097456411987304
2942208354752550656,91.7257201497723,-19.446604352552395,7.509225927738657,158.68753,630.71326,167.54649901480795,-608.0521320514023,16.312834,17.317493,15.328363,1.98913,0.09810503,1.0729789,LP  779-22,PM*,6,17.733999252319336,17.094999313354492,WISEA,14.088000297546387,13.600000381469727,13.336000442504883,06065397-1926374,-0.7821653133544935,0.6389999389648438,0.7519998550415039,2.224833702453612
6139840884199722880,191.78078473644905,-42.11529188958872,29.126831537223683,664.61975,630.2722,-505.080801930034,-377.0098605909597,15.326784,17.408575,13.999218,3.409357,0.20690407,1.2382638,WT 349,PM*,4,7.327000141143799,7.4120001792907715,WISEA,11.946000099182129,11.434000015258789,11.12399959564209,12470814-4206488,7.9147838207092285,-0.08500003814697266,0.8220005035400391,3.380783900817871
6893412618771209088,324.380893595374,-10.243112710304016,51.89787824729517,2488.6597,626.3314,207.7230476725852,-590.8825450064991,13.289603,15.071628,12.023049,3.0485783,0.08212952,1.1717372,PM J21375-1014,PM*,8,9.307999610900879,9.076000213623047,WISEA,10.255000114440918,9.72599983215332,9.428000450134277,21373116-1014250,4.213602786376953,0.23199939727783203,0.8269996643066406,3.0346028855590816
1082902134545364608,117.03340072006354,59.13567333356091,7.386491451867061,96.40186,623.12573,-137.34166931157333,-607.8017393170153,12.556095,13.073403,11.853932,1.219471,0.56863976,4.9772787,G 193-67,PM*,8,18.430999755859375,17.05699920654297,WISEA,11.012999534606934,10.479999542236328,10.348999977111816,07480832+5908187,-4.50090420654297,1.3740005493164062,0.6639995574951172,1.5430954653930655
1984330523468864384,342.9731717577946,47.10451783564365,22.66194361288485,265.98712,621.193,587.9016603691437,200.62996418953944,17.014635,19.63202,15.588127,4.043894,0.62054574,1.0556351,LSPM J2251+4706,PM*,6,17.722999572753906,16.9689998626709,WISEA,14.878000259399414,14.232999801635742,14.133999824523926,22515383+4706011,0.04563513732909996,0.7539997100830078,0.7440004348754883,2.1366347406005843
4035190738882495744,180.04610093927053,41.09136686803192,7.762013733337004,374.1653,618.0173,231.0374099488912,-573.207713496879,13.92987,14.687827,13.080151,1.6076765,0.0,1.075144,G 122-62B,PM*,7,17.922000885009766,17.246000289916992,WISEA,12.03600025177002,11.465999603271484,11.295999526977539,12001073+4105380,-3.316130289916993,0.6760005950927734,0.7400007247924805,1.8938697482299798
1946218014475874944,327.4299935746991,32.29829685154442,15.1994562772381,393.40488,613.149,589.6045375258507,168.27995236481132,15.7469015,17.1484,14.55199,2.5964098,0.10039906,1.125418,LP  342-27,PM*,8,17.424999237060547,16.586000442504883,WISEA,13.003999710083008,12.51099967956543,12.270000457763672,21494244+3217511,-0.8390989425048829,0.8389987945556641,0.7339992523193359,2.742901789916992
1043936576328923648,133.4920924426308,63.5384781880619,7.821051157509224,488.6361,611.81696,33.74062153330493,-610.8858679603993,13.507724,14.159731,12.728196,1.4315348,0.07278337,1.0318102,G 234-48,PM*,8,17.976999282836914,17.042999267578125,WISEA,11.800000190734863,11.218999862670898,11.062999725341797,08535800+6332283,-3.5352752675781254,0.9340000152587891,0.7370004653930664,1.7077238092651363
5036892389232663936,23.67249263002629,-26.08482950140701,36.311508827582855,705.1082,611.0246,116.34890108042076,-599.8450022250701,14.85223,16.886465,13.525424,3.361041,0.3684161,1.6230145,LP  827-294,PM*,9,10.656999588012695,10.41100025177002,WISEA,11.538999557495117,11.08899974822998,10.769000053405762,01344126-2604557,4.441229748229981,0.24599933624267578,0.7699995040893555,3.3132304425048833
129722035407431424,41.04884229247141,30.186641927550863,4.562948295745162,35.665516,610.7837,446.4021424182277,-416.8715000869297,17.602924,18.663666,16.586357,2.0773087,0.0,0.9736129,2MASS J02441116+3011190,PM*,0,17.950000762939453,17.034000396728516,WISEA,15.10099983215332,14.727999687194824,14.395000457763672,02441116+3011190,0.568923603271486,0.9160003662109375,0.7059993743896484,2.5019241678466813
6816824246552965248,328.0281714940666,-22.56861557995773,4.897779282517499,74.36296,604.92413,259.6384196931822,-546.3708099423437,16.687622,17.626097,15.729557,1.8965397,0.0,0.9741487,LP  874-35,PM*,5,17.035999298095703,16.635000228881836,WISEA,14.515000343322754,14.038999557495117,13.739999771118164,21520642-2233573,0.05262177111816513,0.4009990692138672,0.7750005722045898,2.172621656677247
2562434732118813056,25.33343270057046,6.352468270819075,8.782167883437527,188.58292,600.01056,189.6665335684033,-569.2444866084302,15.561116,16.405424,14.662376,1.7430477,0.05154267,1.0787351,LP  528-81,PM*,6,17.64299964904785,16.864999771118164,WISEA,13.571999549865723,13.076000213623047,12.972000122070312,01411983+0621175,-1.303883771118164,0.7779998779296875,0.5999994277954102,1.9891164501342775
2380947457346805504,353.1897323249798,-24.639675666116226,8.645664668629665,197.29814,599.40027,289.3075046729559,-524.9588968979014,15.956709,17.20853,14.863518,2.3450127,0.0,1.0591902,LP  878-2,PM*,6,18.367000579833984,17.368999481201172,WISEA,13.465999603271484,12.885000228881836,12.640000343322754,23324517-2438141,-1.4122904812011718,0.9980010986328125,0.8259992599487305,2.4907093967285157
2451036066578000384,23.265660284486223,-16.37184513909908,4.352563995629289,96.32745,593.81055,478.88608033015646,-351.11124163333307,15.90079,16.660797,15.020346,1.6404514,0.0,0.9861311,LP  768-79,PM*,6,18.538999557495117,16.964000701904297,WISEA,14.003999710083008,13.418000221252441,13.23900032043457,01330326-1622132,-1.0632107019042962,1.5749988555908203,0.7649993896484375,1.8967902899169928
6890201563781799168,315.8488592195484,-10.542505987364455,33.28223904576595,1756.2823,593.03394,303.0143986892837,-509.7759426411342,13.822774,15.490648,12.584503,2.906145,0.040095694,1.0871494,LP  756-35,PM*,8,16.924999237060547,16.482999801635742,WISEA,10.831999778747559,10.300000190734863,10.065999984741211,21032336-1032242,-2.6602258016357414,0.4419994354248047,0.7659997940063477,2.990774221252442
