source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref,W1,W2,WISEA,J,H,K,2MASS,G_W2,W1_W2,J_K,G_J,dist_pc
79257544069541248,33.462802411047214,15.985165401972967,9.39963520236257,479.02835,1020.20044,978.5166495364632,-288.64187097926174,12.775483,13.381881,12.029816,1.3520651,0.06020237,1.0675542,TYC 1214-213-1,PM*,0,17.499000549316406,16.599000930786133,WISEA,11.090999603271484,10.54599952697754,10.420000076293944,02134990+1559113,-3.823517930786133,0.8999996185302734,0.6709995269775391,1.684483396728515,106.38710742185538
2279224077519149568,330.303127429414,74.30033011849221,9.0717359202374,85.37532,683.1375,433.7589636927708,527.7594144382927,18.25028,19.914051,17.000526,2.9135246,0.0,1.0479054,2MASS J22011098+7417528,PM*,0,18.49799919128418,17.725000381469727,WISEA,15.52400016784668,15.197999954223633,15.060999870300291,22010979+7417483,0.5252796185302735,0.7729988098144531,0.4630002975463867,2.7262798321533204,110.23248568878435
3442745179171045888,83.54750423470702,28.34577877776276,9.478750944231365,73.84726,636.5625,242.13544077019048,-588.7123359565365,17.810545,19.243042,16.647858,2.5951843,0.0,0.9713857,Gaia DR3 3442744801203149952,PM*,1,17.92799949645996,17.02899932861328,WISEA,16.83300018310547,15.711000442504885,15.300999641418455,05341238+2820259,0.7815456713867199,0.8990001678466797,1.5320005416870115,0.9775448168945324,105.49913231010527
129722035407431424,41.04884229247141,30.186641927550863,4.562948295745162,35.665516,610.7837,446.4021424182277,-416.8715000869297,17.602924,18.663666,16.586357,2.0773087,0.0,0.9736129,2MASS J02441116+3011190,PM*,0,17.950000762939453,17.034000396728516,WISEA,15.10099983215332,14.727999687194824,14.395000457763672,02441116+3011190,0.568923603271486,0.9160003662109376,0.7059993743896484,2.5019241678466813,219.1565486140782
