source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref
5174998402664669568,35.70585858048842,-10.85332110824323,21.74655314690205,288.2951,536.56995,536.540368162371,-5.632193405313897,16.716993,19.089447,15.323441,3.7660065,0.33985686,1.0795118,LP  710-87,PM*,8
2516177388879537024,37.0009723045161,4.573373644227792,24.830394928153936,673.0807,536.2752,484.5353716520253,-229.81857976261333,15.0158615,16.87502,13.729033,3.1459856,0.14595398,1.1892518,LP  530-14,PM*,9
5089661800540530560,63.17800705533109,-22.84617797150536,28.59975802097523,1185.0042,536.25586,-303.190072475127,-442.3190455600748,12.312732,13.727117,11.137988,2.5891285,0.2050704,1.5683978,LP  833-54,PM*,7
2570071944179887872,33.487900556616815,9.744176043025364,6.245960374163091,78.916275,536.1366,535.7793133181897,-19.569895390255297,16.685537,17.76149,15.663691,2.0977993,0.0,0.9706647,LP  529-66,PM*,7
1664518531230553216,206.09948362928785,62.40469258422747,10.058426893049646,759.84973,535.5422,-494.7926302174119,-204.9041115271089,14.016938,14.778338,13.167667,1.610671,0.0,1.0227739,G 223-22,PM*,9
1638024561609438464,266.70125204512914,69.88851222735622,8.275337659433589,460.2493,535.2341,-167.6004506653334,-508.316423739902,14.864423,15.737514,13.945261,1.7922525,0.0,0.9615732,LSPM J1746+6953,PM*,3
4347520588853821568,236.99083253878004,-9.048555235499729,6.395464727920828,143.03677,534.75745,-462.4904191257191,-268.4551122693625,15.832665,16.84529,14.838707,2.0065823,0.11953879,1.0933442,LP  683-38,PM*,5
321793247763561472,19.178976495273,37.34661249515242,5.781464611277979,61.61698,534.6235,490.79820802287,-211.9890585192249,17.02952,18.000734,16.045216,1.9555187,0.0,0.9557967,LP  242-59,PM*,8
2419407652532416000,357.7025901272604,-14.111100326757157,11.443430591137744,316.8039,534.47906,370.7424150621492,-384.9908550344054,15.137919,16.289473,14.071714,2.2177582,0.0,1.0321943,LP  763-13,PM*,7
3472658737319673984,181.7398034642882,-31.205797063811865,6.400639625210894,18.7347,534.0512,-357.5667585097126,396.6821152037281,19.526636,20.997263,18.291862,2.7054005,0.0,0.9708666,2MASS J12065803-3112274,PM*,1
4132033901994675456,250.52362146543769,-17.16762690962593,40.53643520448724,1350.982,532.21576,-327.7478223831843,-419.3268379707195,14.326664,16.24416,13.028925,3.2152348,0.12957425,1.1892426,LP  805-29,PM*,8
1991852419955900160,347.81157138265496,51.06562509893761,25.76034306132528,262.73492,532.104,-515.9885502368663,-129.96332061594208,17.176762,20.086555,15.710436,4.3761196,0.73325855,1.0272328,LSPM J2311+5103,PM*,8
2797356528243572864,4.346741903870724,18.859362017548406,26.23407491383556,1020.3933,531.2486,530.3794583917419,-30.376392573938084,10.07715,10.811277,9.21598,1.5952978,0.16439706,1.0804887,BD+18    24B,PM*,2
3202205883642540544,65.25444503601484,-6.431775553584033,10.79510941110192,127.29278,530.9625,24.47451855832389,-530.3981525614437,17.291712,19.087055,16.02916,3.0578957,0.14386177,1.0677248,PM J04210-0625,PM*,4
3501917600727644288,190.37147502982316,-23.23078898941935,12.663403709015526,590.64996,530.1355,-529.9361643104249,14.536860344036326,14.407858,15.572431,13.330797,2.2416334,0.0,1.0615082,LP  853-20,PM*,8
2532421608028190592,16.18530825142005,-2.068862375312672,6.709006648379157,93.67525,530.0883,409.5534708884263,-336.54064418121555,16.55492,17.660032,15.520713,2.1393194,0.16806488,1.0989282,LP  586-57,PM*,6
1124215253166754432,139.29137921555144,74.09261912613567,10.971948145395128,465.35574,529.2169,478.35410018230925,-226.3799867002848,15.048721,16.029802,14.067156,1.9626465,0.0,0.9565899,G 252-31,PM*,7
2372614121281670016,12.134329565401211,-14.3300803700706,27.13846950622416,1011.29114,528.5262,457.3961314339592,264.818283928723,14.633612,16.323698,13.394149,2.9295492,0.07397914,1.1355973,LP  706-30,PM*,9
564767862756918912,6.337850913659027,79.39865968721266,13.843637929395918,819.27856,528.258,451.5675647319834,274.12269616432945,14.240217,15.417064,13.162713,2.2543507,0.0,1.0709757,G 242-55,PM*,9
3528998056723531776,191.12974869046812,-13.108210715766416,10.6262065827576,507.60638,527.7858,-492.4608402996973,-189.84259894456477,14.345723,15.348598,13.353455,1.9951429,0.0,1.0443218,PM J12445-1306S,PM*,2
6814567395857581568,324.9630622153676,-25.26852070281752,15.440573424435664,254.83067,527.66345,-143.85402337732722,-507.6758153395392,16.234322,17.888655,14.993429,2.8952255,0.0,0.9643007,2MASS J21395131-2515578,PM*,5
1571106875193714944,188.87980660836132,55.02940011382198,5.357129873171039,81.55196,527.1139,-527.1067744210193,2.743831438464136,15.070778,15.879631,14.162656,1.7169752,0.655696,3.5083325,G 199-31,PM*,8
1286685928878628736,220.5278433013279,32.915882755809214,7.452360186926044,317.8201,525.1572,104.39420567036674,-514.6765399768835,15.051667,15.997778,14.090811,1.9069672,0.0,0.98960656,LSPM J1442+3255,PM*,6
5139001628922038144,24.6346663083792,-20.51684049766262,6.413393382296866,241.41032,524.5501,443.2757773937898,-280.46284378708634,14.85611,15.685264,13.963138,1.722126,0.0,1.0504838,LP  828-5,PM*,7
5014556325910431232,18.81678828475004,-34.344163123269944,8.437000525204855,518.7338,524.3531,105.88060067114073,-513.5517783958761,12.917441,13.720481,12.038703,1.681778,0.09207815,1.0962315,G 269-128,PM*,5
5014556325910431232,18.81678828475004,-34.344163123269944,8.437000525204855,518.7338,524.3531,105.88060067114073,-513.5517783958761,12.917441,13.720481,12.038703,1.681778,0.09207815,1.0962315,G 269-128,PM*,5
192454873200555392,89.79362636161746,42.81050790329475,10.292834840527751,55.63995,523.46356,-64.44815036005639,-519.4810387354298,18.300442,18.52909,17.930397,0.59869385,0.2326558,1.0785075,LSPM J0559+4246,PM*,3
2275119738051123584,311.9915553254314,72.4844788888519,6.398486126838621,19.655539,523.3781,14.027902327184108,523.1900988318815,19.961044,21.076275,18.696741,2.3795338,0.0,1.0210444,2MASS J20475789+7228555,PM*,0
6592754939815757312,326.87250305034286,-32.04602532596552,6.372326187634597,95.817215,523.22656,40.059007207273766,-521.6907897763928,16.471243,17.33142,15.565198,1.766223,0.0,0.9484333,LP  930-36,PM*,6
2797356528242500480,4.346316968382385,18.859195480884587,26.43164408092325,222.19696,523.1123,521.7208580461809,-38.12910488258705,12.157001,,,,0.89125013,3.5084867,BD+18    24B,PM*,2
6836081917835474688,321.5884363277258,-15.90925055130612,6.80525484532846,305.8215,522.7043,336.45165083214994,-400.0250511147873,13.654802,14.370845,12.834142,1.5367031,0.0,1.0352633,LP  817-41,PM*,8
3172139188423934080,66.34988046691615,-16.299540526742113,10.210306310095165,175.91977,522.63385,486.7787715039106,-190.2434431292759,16.76736,18.413618,15.539469,2.8741493,0.06961674,1.0115335,LP  775-15,PM*,9
3094278337656461312,119.9446043351928,3.3172195438237657,5.669671006831211,121.58418,522.5281,-147.66646033218709,-501.2286946806963,16.074543,16.889238,15.206954,1.6822844,0.0,0.96522933,LP  544-7,PM*,5
447438289764324864,46.93779725930276,55.0050584051954,8.300118219262517,366.5775,522.07574,522.0550157442158,-4.655078851143258,14.616524,15.397206,13.754248,1.6429586,0.0,0.9661047,G 174-33,PM*,6
2626204349240030592,336.48594463103785,-5.435813618638927,10.04311165745663,177.1212,522.0025,-102.73798263059358,-511.792451504785,16.433012,17.681011,15.341242,2.3397694,0.0,0.9080322,HD 212639A,PM*,0
1502876543693179648,207.65217163256688,44.92964772786044,9.678271044193044,358.20624,521.43604,-197.7951062635724,-482.4651470110557,15.365449,16.24616,14.445218,1.8009424,0.0,0.9660067,LP  173-68,PM*,8
70309099968450688,56.05188056824831,26.562152145245168,6.10883093681067,116.14391,520.91345,496.44599531572646,-157.7726982016468,15.605444,16.48021,14.690403,1.7898064,0.18872674,1.2179979,G  38-11,PM*,8
407338172984352640,22.97001740974412,52.775013777238,7.407508489140059,50.64287,520.90784,511.7041704283092,-97.48740613574276,18.309772,19.681929,17.178072,2.5038567,0.0,0.9564094,LSR J0131+5246,PM*,4
1978506101133651968,321.9633010478452,47.64756241977327,15.616976888301188,1601.0472,520.5761,39.67996146397434,-519.0616647155356,12.067012,12.884439,11.179643,1.7047968,0.033176754,0.9107519,G 212-37,PM*,8
6549399065644290816,347.7609042619489,-39.613352196247696,7.738904640348303,216.44102,519.7879,490.0554794308626,-173.27755791315138,15.462436,16.42253,14.485533,1.9369965,0.0,0.97348917,LP 1034-52,PM*,6
1367650288652988032,269.0775393439686,51.547805620617815,13.04916313673867,683.3364,519.0679,-494.469790599009,157.89581020635393,14.982444,15.87887,14.009069,1.8698006,0.060835388,1.0787013,G 228-12,PM*,7
5175087737984518272,36.69701621359899,-10.338847272968945,8.215502434509451,137.28499,519.02747,494.5538341357411,-157.4992930307915,16.51021,17.532282,15.504697,2.027585,0.0,1.0504118,LP  710-24,PM*,6
5014556325910431360,18.818714660077617,-34.34377070478011,8.501530793052087,393.0621,518.4556,106.44108708742608,-507.411575072593,14.182012,15.081747,13.242312,1.8394346,0.10035713,1.2741656,G 269-128,PM*,5
5014556325910431360,18.818714660077617,-34.34377070478011,8.501530793052087,393.0621,518.4556,106.44108708742608,-507.411575072593,14.182012,15.081747,13.242312,1.8394346,0.10035713,1.2741656,G 269-128,PM*,5
2596895458052404736,341.8039134538436,-15.47939905376057,7.722528434207143,66.963,518.1953,-129.4253110570392,-501.7722991290781,13.032561,13.774457,12.170782,1.6036749,0.9108212,8.395337,SCR J2247-1528,PM*,5
5547683744420802432,121.0725009073375,-32.7719308946158,9.381918989091552,75.62665,517.7545,70.88735339535566,-512.8788512074536,18.385065,20.410786,17.055399,3.3553867,0.0,0.98544955,2MASS J08041731-3246109,PM*,0
1727282675034321152,234.30431264537057,85.21883366318148,14.3541116777697,127.38988,516.35236,-194.00870057822675,-478.5189118221472,17.93773,20.28925,16.547297,3.741953,0.40678546,1.023572,2MASS J15371569+8513156,PM*,5
5568009556885310976,92.09396694682782,-44.59809257646713,23.034940294389795,1957.7292,516.2464,282.0547464825941,-432.383472879981,13.582793,14.901824,12.25675,2.645074,0.05299158,1.1657821,L  380-96 A,PM*,2
1106437077860777856,100.51953344947624,69.61131561960971,7.594703258276429,224.27777,515.4801,-355.07088618431715,-373.6902428287525,15.888069,16.891396,14.897646,1.9937496,0.040751424,1.0493593,LP   34-61,PM*,9
2139679765440990848,290.03303659149407,53.595604538883954,8.99798938471709,524.22845,514.1815,-256.811718174316,445.4552198227234,14.7078085,15.655188,13.746702,1.9084854,0.0,1.0006734,LP  141-33,PM*,7
5568009556884277888,92.09352761539428,-44.59836681837803,23.09896321260243,534.1615,513.5889,272.5301039322722,-435.31702425169306,14.610169,,,,0.43085834,0.93196297,L  380-96 A,PM*,2
1098949334954275456,107.0934699216425,60.894279372999705,11.304032098628506,457.8304,510.83322,374.403109862856,-347.5239300167945,14.943595,15.930516,13.961172,1.9693441,0.0,0.9498822,G 250-38,PM*,9
5692626692961910656,123.27895511427492,-29.435966773427104,33.21500824459918,1630.5162,510.1817,-484.5962752109836,-159.53623792823652,14.471392,16.193703,13.219343,2.9743595,0.094729975,1.1556752,SCR J0813-2926,PM*,5
1993953930275815552,359.44011667527246,55.47124646407754,17.761580367585058,953.65186,510.12094,509.52851473635394,24.578033613887698,14.505165,15.860796,13.356755,2.5040407,0.0,1.0422074,LSPM J2357+5528,PM*,8
6784975548312912256,322.57873805822527,-31.741153239408465,6.067418106939046,49.24267,509.99872,-153.9953427518826,-486.1934967152898,17.599281,18.765707,16.55681,2.2088966,0.0,0.99854416,LP  929-54,PM*,7
4880644124705274624,74.52689049767389,-26.961025374137733,10.56430175268467,372.8498,509.88705,-392.45979958782254,-325.5151668677805,15.702716,16.717611,14.710633,2.006978,0.0,1.0372758,LP  835-37,PM*,7
504567539557681024,30.107798854403097,55.5047813593565,10.96665559881125,65.545876,509.41934,472.692070280748,-189.9217723406061,18.179224,20.303453,16.81423,3.4892235,0.6893724,1.0392587,LSR J0200+5530,PM*,4
2459599990847762304,29.17600234861869,-12.863500170073449,12.700573869018571,536.1577,509.34448,100.44089564408128,-499.3430082302254,14.548192,15.665993,13.497346,2.1686468,0.05946308,1.1544704,LP  709-4,PM*,7
4995383420101955840,4.149614686017125,-41.824071154240855,7.306836398480284,258.85333,508.5549,399.2966243274493,-314.94488863022286,15.262725,16.289682,14.258218,2.0314646,0.04192765,1.0540768,WT 4,PM*,7
989945504523396480,108.9702726905,58.01802457009966,13.258633690000876,451.4724,508.41486,357.3785766588059,-361.61610042506766,15.071347,16.232475,14.002106,2.2303696,0.0,0.9737989,LP   88-63,PM*,9
5586078961047430912,111.34056688622005,-37.71873428030684,30.49804329858253,2160.5588,508.36234,114.98625919234811,-495.1872563177151,11.562848,12.776577,10.465624,2.3109531,0.12913197,1.0646725,PM J07253-3742,PM*,6
231421569581779328,59.78978420611698,42.607280208624765,6.285865122917264,175.69841,507.52213,225.40785870195205,-454.71969561994666,15.369648,16.300045,14.418868,1.881177,0.0,0.9926406,LSR J0359+4236,PM*,4
2467865844386994432,28.17108466714455,-5.434706144741187,8.97217596454798,73.23418,506.83545,311.3242823725832,-399.9491943176305,17.830833,19.86987,16.515493,3.3543758,0.42836082,1.0089437,2MASS J01524074-0525587,PM*,3
6230916696503133056,226.2561939200583,-23.34893612951439,7.214099807205214,441.60684,506.77283,-482.223877104949,-155.816692070552,13.286168,13.907456,12.529507,1.3779497,0.0,0.9014694,LP  859-5,PM*,5
445588464529411328,55.7261394512583,55.45659984270989,7.410640661453737,285.23746,506.73196,287.0295365021707,-417.60186952571456,15.033209,15.975973,14.07397,1.9020033,0.0,0.98806244,LSR J0342+5527,PM*,7
808049069691384448,149.69408386914554,43.16381671786521,17.020631496198472,617.01434,506.61804,-440.538718208477,-250.17489525254825,12.821062,13.677656,11.698365,1.979291,0.21693137,1.1256254,G 116-71B,PM*,3
2626969746771891200,333.5759983351125,-4.581233227417808,21.992214293945725,201.20688,506.57806,359.12168306865766,-357.2855488423813,13.541884,15.243253,12.282139,2.961114,0.7036784,6.4362774,LP  699-61,PM*,9
847862145215933440,153.92875744706237,50.51484730041358,7.306279527689386,226.07834,506.3221,-49.28201580947041,-503.9180129566581,15.661456,16.446869,14.795686,1.6511831,0.0,1.0242286,LP  127-245,PM*,7
6554445450354136704,345.73466707970624,-35.390793393015805,6.259436915674083,208.15344,505.93213,36.20982181917489,-504.6346842593434,14.9778,15.796147,14.093355,1.7027922,0.050909597,1.0764362,LP  985-75,PM*,8
6810139005788198656,327.6005097697381,-27.522160154432516,24.984712842669836,993.7296,505.81656,466.6918904355245,-195.06167192138403,14.61652,16.31792,13.37301,2.944911,0.04077955,1.0740758,LP  930-48,PM*,9
808049000973287552,149.69345768262073,43.15945302622624,16.92945991997373,984.6335,505.77084,-439.2820093697857,-250.67000742158808,13.951961,15.093019,12.891936,2.2010822,0.019746406,1.1183859,G 116-71B,PM*,3
2338249503830292352,358.25387164639415,-24.84875315146244,9.02087869280545,99.95501,505.7539,235.86476320794128,-447.3866561888868,16.863724,18.180962,15.730699,2.450263,0.25212732,1.126081,LP  824-3,PM*,8
808049069692763904,149.69459003117902,43.163768010875984,16.86020907807495,289.73065,505.6071,-439.72306060386256,-249.56392055248668,14.174746,,,,0.3067194,1.1557921,G 116-71B,PM*,3
2305857027987132928,0.1178533976812369,-41.42544604570294,5.644477621994342,161.96284,504.9171,503.936453699852,-31.453716747808013,15.597138,16.467043,14.67932,1.7877226,0.0,1.0167867,LP  988-81,PM*,7
3637972990614064896,202.2277549336745,-2.3829532305614958,10.738137985154106,27.300179,504.06143,-495.1269244789585,94.48419117828487,19.25584,21.441196,17.757418,3.6837788,0.9584417,1.0408415,2MASS J13285521-0223000,PM*,5
241863597151489536,51.29528478357327,44.852246847877794,11.850683575282654,644.7641,504.05582,216.59835810725664,-455.1454974990688,14.144749,15.244148,13.099701,2.1444473,0.009857907,1.0885937,G  78-35,PM*,8
3865370133270853504,162.5462495886402,6.918592469823744,9.14122292512595,135.79709,503.6995,-120.97022955151326,-488.9574446503039,15.982039,17.037884,14.967731,2.0701523,0.0,0.9494307,LP  551-17,PM*,8
4867826396104756992,68.86999244073947,-34.37058789508055,27.83553391810847,718.93665,503.5914,-211.0472777091989,-457.2344530058115,12.449015,13.859441,11.27608,2.5833607,0.40400857,3.0121005,PM J04354-3422,PM*,8
6820653811192524032,331.3012042884801,-20.142733420736946,9.87394842882092,221.05463,503.31427,-167.3835308075077,-474.66622085606525,15.932573,17.345331,14.762843,2.582488,0.052028332,1.044759,LP  819-25,PM*,6
2628392686616824192,337.5706843889545,-2.674148465409191,25.750313898638247,867.66174,503.22626,483.4211436106211,-139.7878917808405,14.732321,16.534016,13.46138,3.0726357,0.09032902,1.0686345,LP  700-27,PM*,8
2692600454827734912,320.7763697200968,2.6632295834303084,6.945903993442826,131.23128,502.90692,-123.63368511495555,-487.4731762065713,16.206112,17.501972,15.080522,2.4214506,0.0,1.0059,LP  637-35,PM*,8
813254089018700416,142.4680927745771,39.986215474286176,7.5739245452351485,235.72928,502.4807,-217.20632614649367,-453.1095505178728,15.418778,16.330883,14.472556,1.8583269,0.0,1.0517262,LP  211-10,PM*,8
2611697427182951168,343.78496425401056,-6.0939613092775895,13.21815460087964,183.80232,502.21576,28.03614665902796,-501.4325931651247,16.706535,18.539547,15.434187,3.10536,0.0,0.8353396,LP  701-33,PM*,9
20056951812047104,38.33361425872543,8.191075455376366,13.314007267344232,250.34229,501.92447,485.56205287151846,127.1128040123484,10.978799,11.522882,10.273995,1.2488871,0.31247416,3.7516088,TYC  639-1048-1,PM*,0
5070638497032946048,40.09650822254959,-26.356306135358988,15.848861645139316,659.1332,501.88486,41.53573694818866,-500.16315653606097,14.810777,16.27678,13.628199,2.6485806,0.05374873,1.0283384,LP  830-25,PM*,9
5027679684383440128,15.650795781095589,-31.88796432383748,4.627802693216434,79.41932,500.98517,402.7238181746398,-297.992701697829,16.736847,17.626669,15.805458,1.8212109,0.0,1.0268128,LP  882-236,PM*,7
2630815357409558400,351.1002551788286,-7.570463661019186,25.497409893694574,780.3096,500.4691,479.272172439888,144.1092688578127,15.050586,16.377058,13.882107,2.4949512,0.09877854,1.1332135,G 157-58,PM*,7
