source_id,ra,dec,parallax,ruwe,phot_g_mean_mag,pmra,pmdec
911274348043131392,127.24019096432728,39.35363719281502,12.939795193349145,15.53042,12.762805,15.783758733252688,-22.56914269541624
928844681294031104,124.43704707856608,46.17957063769448,3.688720044511347,12.530068,13.672672,5.2970092215685245,0.3337518285561104
929412269812420096,121.32112179158425,46.303255731142826,16.382690082066247,15.89686,11.314541,3.4969095114629467,-10.916207243050302
931487632370602752,122.66680869477804,48.21986465457567,6.551745208609579,14.758389,12.668072,-15.832375081401072,-32.09415819178492
931640292687184384,123.10226892468908,49.09876405129189,13.34131270248753,12.07785,14.88014,-36.14081402599749,-93.41921032244176
933776197103349632,116.26680895533792,48.39472831246726,14.717969088646358,18.65252,7.585591,-71.73410720658194,40.10910789666774
935430721585996800,121.3311059924016,51.16296582780839,22.712314251227337,46.03793,12.751554,-33.39348323814031,-80.80152316122492
965367880589261440,97.35174536054384,45.82235018923564,13.71165548612486,14.6189575,11.124584,86.395061437789,-64.40358063538481
988065477078778880,107.527865660964,54.96398740643238,5.018435693500602,11.631291,12.533244,9.48727603578438,-64.16576453743676
988371514971671808,106.49943433481992,56.15504401887483,11.888960576792815,24.565725,12.453858,33.12184753600925,-132.81808508771067
988442983227718528,107.59323378868972,56.58770118188185,4.477378392852716,12.562576,10.055165,-4.444696263306632,1.6074839836930794
990629606913592448,108.07239973444564,59.26311290205985,25.689422414881232,30.073357,10.269704,82.27944527236069,-296.68364463437126
990735537987030144,108.33157347565982,59.69792702900696,3.8358928451446936,11.329181,13.797847,-23.85809565146631,-56.28237009808427
991883153249450496,101.40590049694774,52.10699573547642,5.560054834670896,10.261204,8.894771,7.401171579932692,-2.803518622579415
993984251251254528,101.32877909979996,54.46145620172298,9.113724905684036,31.244516,11.970398,-4.928755943320395,-58.90512385305435
994221677042885376,100.59753504073689,53.68711851442828,12.82544653076386,26.178421,14.042811,1.8500035495515208,-38.156373922574346
995578027714106112,95.20801927486453,52.14825870546366,10.873795505021484,11.607375,7.3929386,-24.304572280077227,-12.297482981144158
995778551147298176,94.628336057447,53.6579715012906,5.031020866010901,12.00528,9.057558,-1.8514474434314476,-24.07468393739949
998486339048759936,94.34687737230732,57.41440561107899,15.296228694735246,20.668879,7.0319767,-46.52376572896423,-67.71701166019844
1024962957002645120,141.8996928954391,56.13340761321553,4.93903144746334,13.108818,12.671981,5.909367258418158,13.354660799047355
1041767755283598720,127.29377141147776,60.19416272329782,5.559010125945692,11.785166,11.986053,-12.440089208205652,-72.28815463197924
1049972826444755712,149.78607302994507,59.403298677424885,12.423456518257732,41.20811,11.126435,-127.68746565721744,-13.433639924222728
1058975009178214016,165.7468037687965,65.83710421554864,13.148473369479529,10.019613,14.006093,-20.574127906257196,-13.749768030126065
1060134409829731328,163.83383182979668,67.36872003392398,9.37201831826396,12.38987,11.905116,-49.9345525219961,14.83903288098342
1066729658529962624,149.2160506560253,67.13278169351946,6.340122663304843,14.350969,14.642851,14.803085275160942,11.91305971224815
