source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag
251766348626636160,58.93977118545273,52.37042549682451,1.4549069805835921,5.327027201066555,-11.85589267665209,5.628204,11.31739
252050366224397824,58.431487693774265,53.2727470002174,18.343923572905346,-29.829918318193748,-51.20056102922742,20.945185,8.044406
252080946392971392,59.409977605094205,53.13892477791155,5.144995256662202,16.56562603250061,-26.708208886237216,23.762936,13.103094
252415605943069568,68.65227576490935,43.20698961347551,13.112538948201959,-57.10525988865618,-12.60555396444711,12.093318,13.010272
253130941336126848,69.3872529119775,44.97322286296982,3.3935568720783884,29.39513609318906,-35.490603449788466,5.843287,12.051469
253468942380197248,68.00031866932949,44.29827849969326,8.387438378314316,15.187054343485011,-10.14465421171903,40.79882,13.506821
253656958871525760,67.47130402760548,45.04290769711916,1.8682788848552139,10.036051173530097,-14.729861899088117,5.6579366,12.125219
253744232606863744,67.07181115442957,45.563309688816524,1.9713240841863429,11.038294149074726,-12.153630882656177,5.7880616,13.743639
254613293469547648,73.17219821316756,46.109929393366926,1.3311392862461917,4.357674574643963,-10.983070501730666,6.1048703,13.6528
254954623109806976,72.99981069931783,47.315514628848405,4.6026724293337695,5.795578486936858,-10.90746892637171,11.588515,9.7361555
255197271582740608,76.51254194664378,47.920879428325605,5.485710461808965,-13.39419484674052,-2.9405989369277794,12.9912405,13.508164
255749840594667520,73.06035586423445,47.93141271430558,1.8590989489220677,5.676455968941711,-21.052975297412303,11.719531,13.512756
256103578399891328,72.45970650953478,49.123312637152225,9.41241043872643,-39.27740050967107,5.5679455812967875,17.021578,14.939086
256967652803896320,68.01923774244571,47.07943230999713,2.808473440743451,-1.9290565747413435,-12.712264746395821,10.801268,14.370482
257257240975717760,67.12227915709732,47.7918636329628,1.9119473022892028,4.66571579458476,-11.438270860630581,9.018264,14.674943
257357330895013376,68.01345230251925,47.25253266150531,4.177123415387725,17.364154988961875,-1.4119015429757302,7.409843,10.943407
257584964162045568,68.56022201172344,47.80306845092177,1.953423073540545,5.2987588991736025,-11.71673433599425,8.559846,12.834973
257787720977982720,69.21271063838763,48.99310253007869,7.166365011701337,34.14677168002159,-51.185623184563546,13.419553,9.059863
259284362463671040,71.38982108406015,49.64443522918683,3.1031841772020377,-5.259799303349658,-24.014695369578906,5.7539,12.98206
259509281310894720,72.21651855265377,50.915165249266735,6.583515870696362,-13.35398900554235,-54.90097011264334,13.773786,14.306154
259734818630322048,74.78207641372046,51.0906840598117,1.8919997973582432,1.3044856935360705,-12.289451435483686,7.5733457,12.756253
260015400253295616,74.59905715284228,51.82612015986265,2.5634926825170736,4.503723433754264,-26.512316262461603,10.75452,11.6911
261340930236384000,78.07251801268669,49.363845893205145,4.532757636421041,-8.51344709987474,-23.51808147381734,5.472754,9.17114
261600311906150016,77.49355577187379,49.83572859590728,2.579865524658517,8.274500121662216,-13.544395863092522,11.390937,14.2537
262412468742023808,76.78315603689849,50.37176733299951,10.475104527024346,-15.243819503312524,-83.3353418892784,18.403143,13.046532
262691164878738816,76.32308394112185,51.018721697915076,9.69788016600234,77.82741680196007,6.5345444907346675,11.569994,9.557192
262883128438168704,78.7658552005877,52.41561921689307,3.1713345283770225,25.42036766929556,-79.47966864611757,10.6706705,10.4151945
264036864030087552,86.90466207652771,53.128906157832304,3.305832023027469,38.237902676884914,-40.383533981406615,9.315537,13.993212
264283257713416192,89.63785209162562,54.69430321160386,1.9424969263906737,-6.875885236024408,-15.287514970472497,9.052623,12.876593
