source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe,simbad_name,otype,nbref,W1,W2,WISEA,J,H,K,2MASS,G_W2,W1_W2,J_K,G_J
1702642928692750592,238.9725147279116,73.22956049313153,11.400712226706712,366.1893,902.182,-762.4335104200733,482.31476743728274,16.039305,17.215384,14.968859,2.2465248,0.09954585,1.0676091,LP   42-230,PM*,8,15.5649995803833,15.505999565124512,WISEA,16.474000930786133,15.947999954223633,15.373000144958496,15554850+7313275,0.5333054348754871,0.05900001525878906,1.1010007858276367,-0.434695930786134
1159108770069138176,220.8198982197765,5.8273989940981465,12.624286847495592,144.62956,899.84625,-899.8393359092596,3.530506732372735,13.06981,13.361742,11.860341,1.501401,0.5771564,1.4621096,BD+06  2932B,PM*,4,16.913999557495117,16.849000930786133,WISEA,9.029999732971191,8.57699966430664,8.633999824523926,14431794+0549397,-3.7791909307861324,0.06499862670898438,0.3959999084472656,4.039810267028809
3183077473694357120,75.05912907629177,-10.019347703598005,13.340226779707267,502.09735,896.19147,489.5088710565487,-750.6931588855599,14.973249,15.969218,13.983378,1.9858398,0.0,1.0649896,PM J05002-1000,PM*,7,17.77899932861328,17.69300079345703,WISEA,12.718999862670898,12.281999588012695,12.081000328063965,05001361-1000569,-2.719751793457032,0.08599853515625,0.6379995346069336,2.2542491373291007
2413236093765321856,347.4719444237776,-11.77795476976515,36.05830409701421,1006.7823,886.6604,872.593084986997,157.31501611208893,15.1131525,17.21507,13.78356,3.431511,0.14627406,0.9968521,LP  762-1,PM*,8,17.48200035095215,16.384000778198242,WISEA,15.166000366210938,14.737000465393066,14.628999710083008,23095195-1146351,-1.2708482781982422,1.0979995727539062,0.5370006561279297,-0.05284786621093751
6611315799515521536,331.8475481607876,-35.13349804453238,10.052285573276984,392.7528,878.3888,745.6876242602259,-464.237926174495,14.634872,15.590131,13.671628,1.9185028,0.0,1.0360358,LP  983-97,PM*,5,18.35700035095215,17.579999923706055,WISEA,12.501999855041504,11.913000106811523,11.75100040435791,22072242-3507529,-2.945127923706055,0.7770004272460938,0.7509994506835938,2.1328721449584958
991713931537805440,100.95811427703256,51.13498845721774,53.02924083986898,2040.1127,874.5814,85.49859447961038,-870.3922472152394,11.507949,12.77411,10.267693,2.5064173,0.2129356,1.3843044,G 192-39B,PM*,3,15.484999656677246,15.147000312805176,WISEA,8.361000061035156,7.814000129699707,7.545000076293945,06434969+5108209,-3.639051312805176,0.3379993438720703,0.8159999847412109,3.1469489389648437
1234976584214604544,220.76669189809937,17.109990208151054,9.89679292333398,361.39816,869.838,167.44940684586183,-853.5683068414237,15.138268,16.094276,14.171731,1.9225454,0.054341547,1.0887514,LP  441-3,PM*,9,17.916000366210938,18.42300033569336,WISEA,12.963000297546387,12.442999839782715,12.218000411987305,14430381+1706509,-3.2847323356933593,-0.5069999694824219,0.744999885559082,2.1752677024536133
1685892762396628480,193.6488721352682,70.04548187424427,12.956706484052592,574.97797,855.6963,-800.2664091405832,-302.9683920392414,15.272547,16.303339,14.265123,2.0382156,0.0,1.0139495,LSPM J1254+7002,PM*,7,17.256999969482422,16.80900001525879,WISEA,16.62299919128418,16.32699966430664,15.944999694824219,12543515+7002493,-1.5364530152587896,0.4479999542236328,0.6779994964599609,-1.3504521912841803
5024549924533768960,30.072668955541133,-27.342473412512884,11.408488807163767,606.807,847.03613,-76.89900815259296,-843.5382295437166,13.923391,14.821779,12.985754,1.8360252,0.05172348,1.1527628,G 274-136,PM*,9,18.371999740600586,18.27400016784668,WISEA,11.8149995803833,11.27400016784668,11.074000358581543,02001752-2720182,-4.350609167846679,0.09799957275390625,0.7409992218017578,2.1083914196166997
2490649786899307648,31.50509012008304,-6.351472190718277,10.272320600183814,172.92818,840.31744,828.4518703512581,-140.71569761630553,16.364044,17.58178,15.2704315,2.311348,0.17148586,1.041153,LP  649-36,PM*,9,16.628999710083008,16.891000747680664,WISEA,13.868000030517578,13.404000282287598,13.111000061035156,02060037-0621031,-0.5269567476806643,-0.26200103759765625,0.7569999694824219,2.4960439694824217
