source_id,ra,dec,parallax,parallax_over_error,pm,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,astrometric_excess_noise,ruwe
2204001126955518592,329.65172571079614,61.28549118457992,53.661827731383816,2007.0837,815.505,807.9522338796789,110.732070803786,14.748567,17.102966,13.367865,3.7351017,0.23385791,1.0866711
2213038356614096128,344.0018990585675,67.19103878428525,22.29566729694411,1165.9404,744.8097,451.9425931241665,592.021429482194,14.699501,16.21388,13.503818,2.710063,0.08603286,1.1857139
2261045302022636160,291.7854402788374,68.03813713481784,26.92771250523459,436.27124,505.57117,-363.59362479817673,-351.2860476566562,16.403473,18.904085,15.000078,3.904007,0.62737703,0.84097505
2269520028411874816,275.47022281263065,77.1619812397175,11.64912638936515,295.4183,819.59454,-21.635420172892196,819.3089185338499,16.21729,17.306152,15.189554,2.1165981,0.09889813,1.0562376
2271879374206841344,311.92498118024474,70.9363466783343,37.62752294974893,3200.29,631.39575,333.55748219823374,536.0969947698904,10.139982,10.984495,9.24671,1.7377853,0.08604406,1.1406384
2272533033868183168,323.54015037240714,71.54421717247428,9.283079112117573,28.237223,657.46436,465.18982071477114,464.6050059983416,19.840403,21.515575,18.418848,3.0967274,0.8640806,0.9815607
2322574488107786624,6.111376981422521,-27.02639926481456,55.824275158485456,2262.271,671.0286,665.7548719573953,83.96357892036471,7.6292706,8.125584,6.9674387,1.158145,0.11613065,0.94400537
2341766188693540864,359.9921291799395,-20.130202977866556,32.75386994684283,114.16102,661.50464,407.197772043182,-521.323666077687,19.01066,21.188301,17.443056,3.745245,0.86715955,1.0369564
2373506443686573056,8.543336454220114,-16.162291419709486,7.472252683178649,93.8616,559.98505,-265.4223634401402,-493.0864135411453,17.070824,18.268637,15.979995,2.288642,0.0,0.952251
2389969706167740288,359.3336437700357,-19.395701950242053,8.424363552042944,377.0924,655.9782,576.3742914197231,-313.20929848291456,14.388634,15.272835,13.464081,1.808754,0.029966472,1.0916955
2396530698208685312,345.06283531994274,-22.524089212751498,121.472361391852,4881.0444,903.9387,-902.0731782618114,58.044865405649034,7.259579,8.093845,6.3603644,1.7334809,0.12531129,1.0888942
2410908771246898176,343.4014451022774,-14.641314902844078,27.354849454472994,217.67479,584.8998,583.9015563865696,-34.157373416686525,17.510801,17.903883,16.929737,0.9741459,0.32338127,1.0817561
2461635667907177472,30.195246964342434,-10.35738561514347,34.353513205423226,1106.7483,521.5405,-372.8792926217764,-364.6443876070824,12.778251,14.339484,11.564702,2.7747822,0.22811425,1.5906608
2465096724352908672,23.745947424498034,-9.080967050843634,7.253914925788656,53.281067,599.7481,-123.06566120046125,-586.9860678284363,17.949944,19.401936,16.787004,2.614931,0.16121642,1.0402849
2490649786899307648,31.505090120083036,-6.351472190718277,10.272320600183814,172.92818,840.31744,828.4518703512581,-140.71569761630553,16.364044,17.58178,15.2704315,2.311348,0.17148586,1.041153
2595284016771502080,335.78059284429975,-17.610507570693272,138.2280013262178,2869.7095,781.9099,308.71178080407003,-718.3872158061436,11.550707,13.5313,10.227819,3.3034801,0.27750286,1.1723644
2618224196924872576,327.36499806132065,-9.008503751123788,21.637248432372548,42.937202,811.2749,734.1508166218504,-345.23838969678405,19.5095,20.262865,18.677454,1.5854111,0.79874337,1.0918664
2628662990768042880,339.6378782137508,-2.2568925750645232,22.889256366235195,1319.4684,677.22205,650.6180451701548,-187.95175510813164,12.06457,13.119579,11.040212,2.0793676,0.091918245,1.0845218
2638442429053398016,347.66060273613516,-1.9935826004042188,23.209616161521332,1090.3245,573.37683,346.2118775159482,-457.05395158260706,14.458698,16.069462,13.236371,2.8330908,0.0,1.0570863
2640434056928150400,353.7970694377148,-2.3927993943668993,139.33889353237683,3156.804,1148.3746,781.4186685195082,-841.5160515945944,12.623748,14.952096,11.245876,3.7062197,0.31104505,1.1472371
2689454850844597504,319.514469559719,0.16073919919334276,49.48043759824748,2221.1587,503.92752,467.40833175540695,-188.34114429797816,7.855157,8.385081,7.167412,1.2176695,0.10115368,0.9664404
2719512513745949184,342.0961253423981,12.536167811623086,51.49092046809177,1290.2751,503.53418,503.3522892429798,-13.533482868713099,14.824642,17.210835,13.4330435,3.777791,0.18130012,0.94339013
